"","Family","Taxon","Order","Importer","Exporter","Year","n","Clean_code","IUCNName","order_new","CITES order","Number of plants traded","analysis"
"7239","Euphorbiaceae","Euphorbia astrophora","Euphorbiales","DE","ZA",2007,23,"NE","Euphorbia astrophora","Malpighiales","Euphorbiales",34753,"Yes"
"7240","Euphorbiaceae","Euphorbia astrophora","Euphorbiales","DE","ZA",2008,0,"NE","Euphorbia astrophora","Malpighiales","Euphorbiales",34753,"Yes"
"7241","Euphorbiaceae","Euphorbia astrophora","Euphorbiales","DE","ZA",2009,0,"NE","Euphorbia astrophora","Malpighiales","Euphorbiales",34753,"Yes"
"7242","Euphorbiaceae","Euphorbia astrophora","Euphorbiales","DE","ZA",2010,0,"NE","Euphorbia astrophora","Malpighiales","Euphorbiales",34753,"Yes"
"7243","Euphorbiaceae","Euphorbia astrophora","Euphorbiales","DE","ZA",2011,0,"NE","Euphorbia astrophora","Malpighiales","Euphorbiales",34753,"Yes"
"7244","Euphorbiaceae","Euphorbia astrophora","Euphorbiales","DE","ZA",2012,0,"NE","Euphorbia astrophora","Malpighiales","Euphorbiales",34753,"Yes"
"7245","Euphorbiaceae","Euphorbia astrophora","Euphorbiales","DE","ZA",2013,0,"NE","Euphorbia astrophora","Malpighiales","Euphorbiales",34753,"Yes"
"7246","Euphorbiaceae","Euphorbia astrophora","Euphorbiales","DE","ZA",2014,0,"NE","Euphorbia astrophora","Malpighiales","Euphorbiales",34753,"Yes"
"7247","Euphorbiaceae","Euphorbia astrophora","Euphorbiales","DE","ZA",2015,0,"NE","Euphorbia astrophora","Malpighiales","Euphorbiales",34753,"Yes"
"7248","Euphorbiaceae","Euphorbia astrophora","Euphorbiales","DE","ZA",2016,0,"NE","Euphorbia astrophora","Malpighiales","Euphorbiales",34753,"Yes"
"7249","Euphorbiaceae","Euphorbia astrophora","Euphorbiales","DE","ZA",2017,0,"NE","Euphorbia astrophora","Malpighiales","Euphorbiales",34753,"Yes"
"7250","Euphorbiaceae","Euphorbia astrophora","Euphorbiales","DE","ZA",2018,0,"NE","Euphorbia astrophora","Malpighiales","Euphorbiales",34753,"Yes"
"7251","Euphorbiaceae","Euphorbia astrophora","Euphorbiales","DE","ZA",2019,0,"NE","Euphorbia astrophora","Malpighiales","Euphorbiales",34753,"Yes"
"7252","Euphorbiaceae","Euphorbia astrophora","Euphorbiales","DE","ZA",2020,0,"NE","Euphorbia astrophora","Malpighiales","Euphorbiales",34753,"Yes"
"7253","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2000,0,"NE","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7254","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2001,0,"NE","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7255","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2002,0,"NE","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7256","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2003,0,"NE","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7257","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2004,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7258","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2005,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7259","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2006,5,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7260","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2007,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7261","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2008,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7262","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2009,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7263","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2010,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7264","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2011,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7265","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2012,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7266","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2013,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7267","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2014,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7268","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2015,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7269","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2016,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7270","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2017,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7271","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2018,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7272","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2019,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7273","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","JP","MG",2020,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7274","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2000,0,"NE","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7275","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2001,0,"NE","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7276","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2002,0,"NE","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7277","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2003,0,"NE","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7278","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2004,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7279","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2005,50,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7280","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2006,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7281","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2007,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7282","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2008,100,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7283","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2009,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7284","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2010,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7285","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2011,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7286","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2012,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7287","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2013,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7288","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2014,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7289","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2015,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7290","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2016,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7291","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2017,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7292","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2018,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7293","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2019,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7294","Euphorbiaceae","Euphorbia aureoviridiflora","Euphorbiales","US","MG",2020,0,"VU","Euphorbia aureoviridiflora","Malpighiales","Euphorbiales",34753,"Yes"
"7295","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2000,150,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7296","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2001,200,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7297","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2002,0,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7298","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2003,0,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7299","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2004,0,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7300","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2005,0,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7301","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2006,0,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7302","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2007,0,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7303","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2008,0,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7304","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2009,0,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7305","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2010,0,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7306","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2011,0,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7307","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2012,0,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7308","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2013,0,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7309","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2014,0,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7310","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2015,0,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7311","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2016,0,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7312","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2017,0,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7313","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2018,0,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7314","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2019,0,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7315","Euphorbiaceae","Euphorbia baga","Euphorbiales","DE","BJ",2020,0,"NE","Euphorbia baga","Malpighiales","Euphorbiales",34753,"Yes"
"7316","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2000,0,"NE","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7317","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2001,0,"NE","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7318","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2002,0,"NE","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7319","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2003,0,"NE","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7320","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2004,65,"VU","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7321","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2005,3,"VU","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7322","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2006,0,"VU","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7323","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2007,0,"VU","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7324","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2008,0,"VU","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7325","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2009,0,"VU","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7326","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2010,0,"VU","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7327","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2011,0,"VU","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7328","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2012,0,"VU","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7329","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2013,0,"VU","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7330","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2014,0,"VU","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7331","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2015,0,"VU","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7332","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2016,0,"VU","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7333","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2017,0,"VU","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7334","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2018,0,"VU","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7335","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2019,0,"VU","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7336","Euphorbiaceae","Euphorbia banae","Euphorbiales","US","MG",2020,0,"VU","Euphorbia banae","Malpighiales","Euphorbiales",34753,"Yes"
"7337","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2000,0,"NE","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7338","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2001,0,"NE","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7339","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2002,0,"NE","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7340","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2003,0,"NE","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7341","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2004,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7342","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2005,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7343","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2006,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7344","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2007,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7345","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2008,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7346","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2009,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7347","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2010,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7348","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2011,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7349","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2012,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7350","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2013,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7351","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2014,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7352","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2015,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7353","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2016,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7354","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2017,10,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7355","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2018,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7356","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2019,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7357","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","HK","MG",2020,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7358","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2000,0,"NE","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7359","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2001,0,"NE","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7360","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2002,0,"NE","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7361","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2003,0,"NE","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7362","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2004,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7363","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2005,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7364","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2006,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7365","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2007,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7366","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2008,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7367","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2009,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7368","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2010,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7369","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2011,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7370","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2012,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7371","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2013,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7372","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2014,5,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7373","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2015,10,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7374","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2016,30,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7375","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2017,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7376","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2018,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7377","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2019,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
"7378","Euphorbiaceae","Euphorbia beharensis","Euphorbiales","JP","MG",2020,0,"VU","Euphorbia beharensis","Malpighiales","Euphorbiales",34753,"Yes"
